track_id,track_name,peak_date,streams
53h0cF96llr92BFeNMD03Z,fireproof - dima remix,2017-09-15,27406
7JYrRZMahrLW8z5kKqKTGH,fy faen,2014-12-19,588079
09HIcWiCfncaYryjybusG3,enkle gleder,2016-05-26,389625
1TNdQBybHwuu78N1PRVOyt,vi lever,2016-01-25,110864
00lrH7uslyG3r837yiZ654,so sweet,2018-06-08,24534
79Hwm5ASjEyekZMP9KN6Oi,utrolig,2015-06-29,23005
3kFAFH4URz9OtGda7AzEBf,krangling,2016-06-24,20702
2er02vYZbGIM3rykdKD0HB,hva som helst,2018-02-09,18427
5q1d9nKNXqF39zLfDNSQAO,savnet,2016-10-07,16383
09KKZd4sXQG9fNo9OyPZwp,nydelig,2017-06-09,16350
7ohVmaWUCGluAtdi4dye8e,alltid der,2018-08-10,14475
4kE0agVyLJHYhu11GFmVAz,ingen tid å miste,2016-01-24,13789
6Ie7aIz7y9WkZWGzu82TWz,"freaky like me, freake meg ut",2018-01-14,9639
0iAcoC9EdTtI32Ae4gOHUd,madara,2018-04-13,182401
4F0Sk9FrZbeL8qC30rLYgq,nature morte,2018-04-13,33268
3WGa6WNVjexJZwII6mkKd8,plmv,2018-04-13,32846
5nGkMwX3gTaaAARtvqBGAr,bangerang,2018-04-13,32523
0aIXeBkO1YpaReNbzLoU3B,venom,2018-04-13,26954
7Jfsbww3PlAzJBVQdeXdXj,mas que una amiga,2015-03-14,1340870
6TGRZBZdDVimF8tmKrvTzI,rayos de sol,2015-02-14,184692
1gM7KNweitXBuTtsq521mt,vive el momento (saga whiteblack remix),2015-10-10,145296
6ueKLBOhFZojGAeJwfT0cT,rayos de sol - original mix,2015-05-16,53277
1tQyVudzrBHea3sjOJTWAm,nao me toca (remix),2016-05-13,1600
7r6aR2f57resC5r93LwMfK,hands on,2019-10-26,13082428
5tzOL69W6lCp4gAomIXMnJ,quédate conmigo,2020-05-02,11897299
08meXSk6aLXfP0EpNA1s0E,roma,2020-05-05,1361939
58N360dQMsyXxgU8pA5vxb,düşün ki,2018-07-09,8482764
0Tm6VZ5nwe5Lrso9j1Bx0U,en büyük hatanım,2020-06-09,1805434
7comW6Yb1N4ddSnqlBBbzw,yağmur,2016-11-11,882815
4O24JLlZTvzn5D8ra8o1mS,korkma söyle,2016-11-11,860967
2REKe5b5mdAEhWft9HzshQ,i̇nat,2020-01-17,704904
5JmlwhhFEwMmajYqhpElxJ,bırak,2019-05-28,214945
2yvfansgQjr3c8oQy2qVxY,gel sen sabret,2017-06-23,56667
0MsqlpcqDmTpWivK1Ik4yA,darmaduman,2016-11-10,52751
4JKjQs1HuiuP3ExRGaEuin,gel artık,2016-11-11,51253
0g5xAguJXtXTmNeSSSzScW,uçurum,2016-11-11,46383
3BllkpqNojOezKq1L1RWFQ,çık aklımdan,2016-11-11,36405
7prb2F69XGBXKvIQ0wD46d,vive les promeneurs,2020-04-19,270255
1quQGugRRP3zIvZbcDUgjR,juntteja on pariisissakin,2019-04-12,65920
6UqRGwjwYL0stXbaodTxwo,seve - radio edit,2015-07-17,12999548
25KDpqtdYJwFG0JPXdltX4,walls,2015-11-21,22259
3Y9l5dKsuaipDSnPsHzogk,vinyle,2016-12-02,2501157
0H2SoatNac8xLb4nZXqrtr,vamonos,2020-02-28,447765
4TuY98D8jZ1wJDrG58e9qv,pistolet rose 2,2019-09-27,378375
6iNEZHKOrcQ5BQYZZpY1tF,point d interrogation,2015-06-08,277630
7x9U2RW86dy2sYGOkNVWN0,ça va ensemble,2018-08-29,200856
6ZKtFei5fYcAdAUM1x5LdA,playoffs,2019-09-27,82293
7Kb3C0NTp3Nq0uYByMLo3d,stupéfiant et noir,2018-09-21,76625
3Nb54abEl9nDvoEiFaTVfX,à deux pas,2016-01-15,67885
2PW7ZQgtYGtBjAQYetkU6Q,le piège,2018-09-21,56794
6H49ZGg02Ng6J4qI2cgZDh,starsky & hutch,2018-09-21,55516
5MYYSTYXC3rZpymhsRgzrj,cascade - remix,2018-09-21,46514
4VRvqtWSCKvkWTvQomwa5t,parachute chanel,2018-09-21,46038
3ufO5Cjql6P3biY8ts0d9J,flamme olympique,2018-09-21,44898
27tLMdJ06H4sRGhloJJpDR,pour celles,2018-09-21,44772
3bUN2T41GvZJ4TlUDSACkt,langage crypté,2018-09-21,42863
5Clh6Pb1iOOrTadqYt3Pph,le tour,2018-09-21,41400
3C221MsatPQTWq5NX1CvRo,olive & tom,2018-09-21,38907
64QkjyobwUfOvjAhH8F0Qf,pistolet rose,2019-09-26,37252
2d7wQ0V8uGcAeXQ0TfXSyV,paire de prada,2018-04-06,36694
5KB1OpIcJX5oDW7bwU7Ceu,r5 et murcielago,2018-04-06,35416
3O44c9uVl2FQULREchDQy8,insomnie,2018-09-07,33013
56M8nx9atYDlf3hpv3k5Ru,louvre,2018-04-06,29846
2vtMTIz6XRv4dyweZQ3hQL,courchevel,2018-04-06,29685
7fgFERVsqQYc6YfGZpGWtg,kim k,2018-04-06,29100
3MNT6f3O8kyyJmi3iOXoLY,mentävä on,2020-04-03,1245122
0X2WJquSNp0srQfKIxFyoN,vedetään yli,2019-10-25,418850
3XLU9uFaZ8QGQRwGVHTwUs,mitäpä jos lähtisit himaan,2020-02-07,17387
2LnLIQ1FFHU92D0DPYetht,nousee,2019-09-13,9446
0WCi48tLdX5wCOD7jCevZ1,markku,2019-06-17,6268
33IWraG5z0avudEgDLOI4S,falling free,2019-10-18,2738260
4K115GgaOrUhQ9gL5Nq1Fq,wasteland,2018-11-02,1705862
4q8IaWCjwaZxhwr5JH67Ol,nobody knows,2020-05-22,147434
37tHyswuEgJB4jIHBsTjQd,still kids,2019-01-11,124522
2GP4MPXJD28vtnLMnBZG5c,giants,2019-04-12,66417
74qDfjiwpcSHjNmOL3awV2,follow your heart,2019-10-18,53635
16tRy1bQW6QVpYL0DLrRA1,"i love you, i love you",2019-05-24,29123
49VevNdsb5zvMFfZMVrCJi,call me up,2020-01-03,25480
0ftCPVAo6loYGo0hEWY6Ky,vera,2018-04-13,24639
2HCMsCsSz8vzLhtENw0cLc,"hold on, we re going home",2018-11-09,23853
7z2M7DsEjZjwXBkWG3zd21,我懷念的,2019-10-17,3851368
2GbrvTwp37fiJ8JSMGg3Tl,半句再見,2018-04-16,1894220
7vPpwVXbQwLPmeJqR4Naks,"在,也不見 - 電影「再見,在也不見」主題曲",2016-05-04,1075273
0ymRuzItRMc5FyJRqRpAkR,我很愉快,2017-11-14,662092
4mfiW3wb3JcbYn99eqgiuN,風衣,2017-11-28,579962
3xJK8ywApYVEYIDhymYMC6,遇見,2020-06-11,521179
4KdZPX01ApW8yCPbESOvgy,跳舞的梵谷,2017-10-24,443962
5jtgg5smamCeRXavFNDMBe,克卜勒,2016-03-08,246271
3btDQV316r5oqgk5Ifn0Sj,天天年年,2017-11-21,219134
1LG77i0woOrokmAX7whAuE,简爱,2016-03-02,187157
68tZwwRuo9ip5gRQFG1XWF,開始懂了,2020-06-11,121166
4x1hB3Yg01Aq6J6q0deS9M,逆光,2020-06-10,120097
3Q8SdeQ6tKbwqn1u9wyBeo,我要的幸福,2015-08-27,110486
7FyNC0BgexzEpBNZIwGUeX,極美,2017-11-18,104865
4XrWar13kLO1jr535AzKrQ,我不難過,2017-09-14,98847
6sXoEfM3EgF3wTN0OOkLw2,天使的指纹,2014-03-09,83104
5tZbcQ5PYID0xB0VNblmrK,雨天,2017-11-01,74576
6b1JygyDtjWlX7o8vC8mfj,尚好的青春,2018-06-30,71433
2lO6D9CG3fl9zaAuULhNK5,渴,2014-03-09,64181
0CzsbM86NImZe0MxtA8Jsb,无限大,2014-03-09,63651
7Hyw61YSQITW0Xl9I5SE23,radio,2015-02-28,54066
7hQgtlr6ymndAhmGQeBjA5,守護永恆的愛,2019-07-30,52941
5YZiRcaoXdqBQ8KvlAZuyb,银泰,2014-03-09,47555
3alns1DWhZaAUqRB4wcfB7,"天越亮, 夜越黑",2017-11-10,46624
4dk1UbPeJZEYEqZzKqy98O,雨还是不停地落下,2016-07-08,45944
0Zy3yRHsPPHIK5bZvP7Sm4,漂浮群島,2017-11-10,38841
2XjeSmQr0Ei7FJfjG1qN0y,比较幸褔,2014-03-09,35587
7DWiedDpXnTU166SQ1tbf9,围绕,2014-03-09,35483
2ZzwI3RQVKm0doiIloxtbh,pink gulaabi sky,2019-10-02,15438
6AvK18xgjLRGM2aKqe5rBW,kung för en dag,2019-11-09,3589813
41sPsoM7Dv3q7IbGLfMLDK,det går bra nu,2019-10-25,3419682
7FGbuySe1fXbVgRRkALCKI,på egna ben,2019-11-22,2117582
2gm5eQYuToxz0dqKWCxFoa,oslagbara,2019-11-24,1300925
6NrF4iYqZoWxOuU82pHaH4,nacka (omåttligt kära),2019-11-08,688479
77TElDNtl51FmG1ljLGJy3,dyngrak,2017-06-23,140636
3bStHo82wIj86GnOqe17Ml,johnny the rocker,2017-06-23,76455
4GmfoKVBh1mIR6OVaMDXRK,jag och min far,2019-10-26,52336
6IUQMT0yDbYnYTUO37lJZ6,dansar aldrig nykter,2019-12-31,38330
4nlKC4buZku8tucGjtxPJu,trubaduren,2018-06-22,30193
01DjfHntoD0H89aEQuHhsc,sommartid,2015-06-19,27495
3Y49ZilWsvDnlCThtMiYAn,goldwing,2019-12-08,23561
7ccatA2Mdg7J2Eund1Kx0X,vi ska till vm,2018-07-07,17929
2BCFXZ1htmrM2m1Z6tGeaJ,running low,2014-08-10,497450
5qZRZxbsNd4EQkLZuNpW9u,téquila limonada,2018-09-26,479710
4ubXGiMaiPE8YQDKGcmMwi,higher,2016-07-15,435447
6ROC96qNrDlbWmIKtt93TV,ice cold,2018-10-12,173415
5RgsBjU2aCCKQJG0JjtwTZ,we can only live today (puppy) - original,2013-04-28,88179
1qmUCkWgVz0BImACt1rxjW,who knows,2016-12-07,88129
3hrdIpFVE5oOuuyreymtxf,come alive - radio edit,2013-06-02,28207
6uVPZ8BmwA3cTk6YrnxyJp,i see the future in your eyes,2020-04-03,8723
54aVgftgHKZK3fmcGKQfN0,all things under the sun,2018-05-24,6562107
5wrDrajYZSJqta7rJBvcJV,mind made up,2017-12-03,6379995
446WoJLiRomDVbv5BNP6cx,how can i let you go,2018-06-08,21946
3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,2020-06-14,11660004
7HneEBTvTra2CRYsxgMOAi,ハルジオン,2020-06-14,2065777
4BE1OloRc9xwjyqA4wFFuN,あの夢をなぞって,2020-06-14,1062182
0QzldbZnd9gLpor4S2EzJc,rum bum bum,2018-08-31,10588811
4rg3DIauQkKLgw2wSNGwhP,chin chan chun,2019-01-18,1009367
1QBP2xO43WEEnatR6UqZKi,opa,2018-03-23,97087
7xw3t1NHwgfKYsATaTEIMe,balotelli,2020-01-24,62029
0o9RNDjUhOG2u7NnZiOapL,culo,2019-05-03,29663
0XuqoosHzwJi1I6McN61JY,yalan,2017-10-11,6686482
7BGAsqmzVtq0Ms8o0MegsQ,"senden, benden, bizden",2020-04-27,4370217
33WMIcXCJD4zUhlIqKcbu3,ses etme,2016-10-07,621947
3la2xz0WEOGYAhM8bHJNKj,kafama göre,2020-04-27,493561
4O7ZMlEljJBSYU9rFXvpUD,ben böyleyim,2018-07-16,338550
477lS4NaaVw2HDl4pEu1JK,arsız gönül,2016-01-09,249894
66OtWFHqvWyTpyaGP7WpTJ,geberiyorum - nazım hikmet ran günler şiiri,2017-04-14,160324
2gKCPS3CXCm0FSB4zmqM94,yaşamak var ya,2016-01-04,20978
5qmqZ2Fh9dHhDT82afD08n,hol van az a lány,2018-08-17,2267959
5pZDYdwuEWlCT2Rs7mNyvW,amikor feladnád,2019-04-05,2159670
7xOUR4tRfNXMBcSgesqROh,valami van a levegőben,2019-12-31,1503914
6OrEcJ6PZCeaRaDeJYBz6q,darabokra törted a szívem,2015-12-31,1300423
361EamWYN312TFEpgNBDTE,élnünk kellett volna,2016-09-27,1295150
3EUmMPmhhpICaQ6ubu4hle,hajtól szívig,2018-10-12,1259431
5ZSNgIREfPZMJQ2ssDQQvW,erre még meghívlak,2016-04-11,533803
5XAkMxNfDXsZj1JNxNbuMm,majd,2016-04-15,496223
15m7EyMvwLylaSJjUHIKKJ,ahol a május földet ér,2017-11-24,438011
6C17QZK7k1oO6kkDkjx1lT,mindenre ráveszel,2018-02-09,392791
4bvBW79OmwtbjRkN0PnWRL,nem érinthet meg,2016-04-11,310504
7sPxuLo7AQs4kj5mwISVtX,hello lányok,2015-06-25,250195
1AkLB3cW1waV2VVNCa6uRs,melletted,2020-04-03,224845
3jb501tKLIfpIWn1tbD3VC,otthon,2017-06-09,156250
110W1U6ENRFF01ksV37qUo,máshogy néztél rám,2016-04-13,145536
2BcjVhQswIvxTV3rlcHvOF,elkezdeni elölről,2016-04-11,52840
3zSzJ3vIYLgo8241LNoeh6,kell amit elvittél,2016-04-11,46417
1v8XOvKLJetA4a6zrFSyi1,pató pál úr,2019-03-15,44169
5O12aFKlXe7v3VAnFP6AxY,halljam a hangod,2016-04-11,27394
4y0a84VerEz9GpvbZ3BoOW,csak múljon az élet,2016-04-11,26700
6NMhxbl6QYlYxhFp2jX8uD,sehol,2016-04-11,20786
3CmMoV1UzSdSuCf7aY0pKT,ülni. örülni. megőrülni.,2016-04-11,14311
2lZaTF8g4rUd8jBVkKvLCs,akkor hivsz,2015-11-05,9420
5xHgGA4VaSYP79ytiYaPuC,téli hajtól szívig,2019-04-02,1797
1MRhIdcloOD0uiiG3ybXGX,un poco de amor francés,2020-02-01,7707257
7fbuABzGfagLWkI54bxL6c,un ángel para tu soledad,2020-02-22,4355270
7r4LndpzoSgtsaBZ8fSu5H,esa estrella era mi lujo,2016-03-17,698674
6oyBeAyLIidX1KIX0b4jJG,una piba con la remera de greenpeace,2016-02-25,162193
02ZtIbjdZKpvdeUNmY0LWp,el pibe de los astilleros,2019-09-12,61909
5kh7BbzXPgooAU9MB9L7yw,acoustic,2018-03-31,86428
47qfITM2NpOAi56emqHdJE,i see you,2017-11-03,71184
0rfBt3F4wRqmxpkxYbrv9u,difficult,2017-11-24,3193
5abwHwUhywLGNli5NDcEN7,magic,2017-03-02,12847968
7M3k7CQYsEOknxlCrXgj1D,all my christmases,2015-12-25,24034
0zn0IGkAv1Z3b4dfsZmxwz,sunshine,2016-09-10,12804383
0uKPDNjZ0cPNxspqOML6RQ,la vida es un vals,2016-01-20,1244872
7muhHFPpyhWJM10LMQit5n,aquí estoy yo,2015-10-09,32336
0KiZHfashmXDOeUFuxfviV,color esperanza,2016-04-19,1184
4ZeycOTtRyk4naoyVXG4YG,geber,2020-02-17,5537481
0HbCB7NbF1HcvGcAs2u4eF,ele layık,2019-12-05,3603094
0yrqfgfaQs222WGcZMvIFA,sen benim,2020-03-14,2071547
2lYC9vveo1wftbi4tMlgbH,civciv,2020-03-06,1050139
6NgVDh6W5vwP3Xfxfw5Ak6,aşkın kanunu,2020-03-05,497072
1AolqXsjX9wTTN66eo7qJk,yabancı,2020-03-27,28209
3t2EU5ZRNy4EBBmCc0hofR,zamanla,2020-04-10,25185
5Od9wEpsNq6ZtrUNxvtznV,seni çok özlüyorum,2020-05-15,25106
0oukMLKedsqQ3ltnI2daRO,haaye oye,2019-09-26,3390174
1Mh5QtDmljk95Zqr6sQceA,ho jaa awara,2019-08-21,477647
16BGhwv8wYXkv2mMJF7ryv,baarish,2019-09-29,12836
0oZRD6XVfs7o2gDWdoCH9v,endemoniada,2018-03-21,486485
58Jc0OZYkluBoZLjCiVm9C,como lo hacia yo,2016-04-09,2669165
6KCLEZAjZnXVM9QO8uH5Gp,nos olvidamos,2016-11-12,1854755
09oshi7n6rcqNJI3frjrcX,amiga,2016-02-27,745037
4YFoQUkj0XXJgTiHp8d61y,quizas - remix,2019-03-08,59030
0KVMii9yiSjh4az2KzAWnl,paradies,2019-09-13,12542333
6r91namk2FtYkssbTKflOV,bandolero,2019-10-25,158733
4dPSIPaO2tz4mghrgBwezW,sie ist nicht mehr da,2020-05-29,96963
5K6Akcm1muL4sv9kyUX3it,gang gang (prima),2019-05-17,42512
1AY9xgjHNSn3oPcItQ7VNb,giovane fuoriclasse (remix),2018-01-31,26265
7mHTOPxVftpF1G2tCgrtOB,polte (vain elämää kausi 5),2016-09-24,3673488
2p5tMEHqiTHaXHzliNx6kA,älä herätä mua unesta (vain elämää kausi 5),2016-10-01,1250306
7cG61jhUsyHszhc4FUvU9r,ei riidellä enää,2017-05-19,897241
3u7Al9dGMZ6VagIqI3L1JD,tuu mua vastaan,2015-10-03,876454
0gHF63QomYjuUWedAdDWeu,ihana,2015-08-07,734956
6jOrsnYf8UiRPi6C2FzZxT,sydän sydän,2019-09-06,626945
5Njc27HQZ6vw9xBaGvmeh3,jos menet pois (vain elämää kausi 5),2016-10-15,549957
3rqGJl2foDzYWC3ZJgwvJf,asfalttiprinssi (vain elämää kausi 5),2016-10-08,495455
3Ob7uGd78y9Gi18cW2ayPD,mestaripiirros (vain elämää kausi 5),2016-10-29,399193
69FQ0TGoWQV20NiqFbmBkQ,momentum,2019-03-22,372517
24MRebAfjB23e6uhPKyFy3,ikävä,2019-08-09,266599
2cM9ve3M293jXdv0zkuv6w,tähdet,2015-10-02,233378
7uY58BV9XZNTQVdsweuflP,polaris,2015-10-02,161053
1XcNW50fEppNp4rhXiVkqJ,artisti / narsisti,2019-04-26,151029
3J2EddyNRy82HBN3ZHgCZq,kaktusviinaa (vain elämää kausi 5),2016-10-22,115257
066j7odcaCrMgh9ItVI4Ze,anna askeleen viedä,2015-10-02,89538
0fMfzcUvuzdeGmogl32kHl,onni,2015-10-02,87370
0a1vXSRSTT8eLiZDHRN5Td,viekää minut hänen luo,2015-10-02,77671
18LUaVHEGTymU2HNHsqvvu,tabu,2015-10-02,66709
5Bi6TJJc6pGL1IRQTrmqFJ,sulle sydämeni annoin,2015-10-02,61620
5xTRGGnciS7xicp96HrcsN,viimeiset tekstarit,2019-05-24,57697
3ZmHL64pB5LA07Jw31GAr0,tuu mukaan tai halaa,2019-09-27,54397
2w8924qASy4zA0PTTKgswS,i walk the line,2018-01-26,51828
5DHp0arUl879ytfzyD6f9E,ruusunen,2015-10-02,43836
1xrzQ6KuRkbVCIT6jyBFXa,kun lähden,2015-10-02,43141
6rfSFT783GbVKBZUwjoUsg,sama nainen,2016-09-24,11829
40qf0SzujGio52gDF4mxFe,hittei,2019-03-22,10491
2tpNaNWBlZXqZiVMyWxaBM,tule huominen,2019-03-22,10285
0l9tljJtIKbXkwN8LNJMa0,yksinäisen keijun tarina,2015-10-04,3319
4fNHyPEkyENngF62B7KLi9,satisfaction,2016-11-17,33053
0soq8hqqNs71XDX86pqgEr,we light forever up,2017-06-08,18672
4Ihn5CnpdtUIAUbtOFg79s,let this last forever,2014-11-21,11927
2eqSXs0g5E7ydQqLcT58Lr,beautiful people,2017-05-22,7984
6XRe4ft04Skbpbz3TwsenD,mi parli piano,2018-06-20,4426385
4cISqfRSe2tyzS5fZY3qEM,occhi profondi,2015-06-19,1644187
6Vf8k8YDvoFc4NNaX8G3dK,io di te non ho paura,2016-05-05,972803
3VVeSHHMeN3Mc6grPMPzeV,arriverà l amore,2015-10-23,921116
1YaSQXYPqhwtw35Wf3Z0nI,l amore non mi basta,2015-05-27,883167
5fTKAR6oTTtzCEEjxFb0SA,mondiale,2018-11-02,356047
1Ii6F4vinctEAyOsHBFUWu,l isola,2018-01-05,323017
5yId6Pp4bSDAfS2qzf7xGz,stupida allegria,2020-01-10,321449
2ccyIFXCsi1daa3NcaTSLs,io sono bella,2019-09-06,307785
5baSprxyQmZqgBWPVZg7MZ,resta ancora un po ,2014-11-19,158974
4DzMwEsbzCmA4sqzG3qUxG,dimentico tutto,2013-09-08,158372
0iGXLwCBO4mflrhpsConeo,il paradiso non esiste,2016-09-07,88227
2NBw1rkvchsmPpAA9NvzWi,adesso (ti voglio bene),2015-11-27,44225
0Gt7h5QbHUlH8PWoQrJ5Z7,portami via da te,2018-01-26,32325
0xzHld0EhSranBPIZpbHG3,love is madness,2019-02-27,30133
6OhVfw1RJzWRHvb7Ljzj4A,jem,2017-11-10,18432
6Pm1nnWzfCozbYyi5Bb587,nel posto più lontano,2016-12-02,10048
0Ig6ZJ0NpBg9zeUaP2GDfE,facciamola più semplice,2015-11-27,7378
3z34DDnlPubX3nyfqQ4z4B,finalmente,2015-11-27,7323
7LBgW8Goz6wiskJOF2aTfv,quando le canzoni finiranno,2015-11-27,6925
6CtvZEQuBximXgdzhYBbdE,in viaggio,2015-11-27,6714
5CL3MamItMs9DoKKrreBFy,argento adesso,2015-11-27,6632
5LpKj9kAvaZJjK1uYNEkuX,per questo paese,2015-11-27,6144
6svlG4QIuHaPgygchnlpv3,poco prima di dormire,2015-11-27,5983
0kWkSCBdDDfkGyOiBEH42I,che sia tu,2015-11-27,5676
0q5C0aqOyHaz26OS0yHgZC,la inenamorable,2018-02-02,22121
7MSYSOobsombc1mbDWFxtD,this christmas,2019-12-25,11893730
3mXedqURIapcqLBf1PnPTR,this christmas - single edit,2017-12-24,873795
1gVMd7oYGo6Whlgg7pAa7M,心之科學,2019-08-22,3748894
0Eum5dQqpUDgwJiUucG3QU,心淡,2019-08-23,3459675
0StuO1Spn9uXwcnR8R523C,痛愛,2019-08-22,1057941
0REIm8x6V87NjNrbsWnqde,新貴,2016-09-06,841732
4cjQlDvr2Zy1a1pCTHQWVa,麻煩你,2017-04-06,710453
4DaZthLA1i07mUsvD77RaG,悲觀生物學,2019-08-22,613591
0erO6Jy1HSfWNQjFfFyu7i,這麼近那麼遠,2019-08-22,333439
7hIP0FJF0LyFgcS1W0QoWZ,無人知道雙子座,2016-05-17,279925
4IaOHEtBuYAqZzHCKZaKcv,勇氣情歌,2019-08-08,273149
6RVBDN9xXQ6rl4S0woH33O,連續劇,2019-08-23,211134
3xtD4lxez1FVIOftA4fcpD,16 號愛人,2019-08-22,116580
1XtiDdJZjP91neZyMPknOr,續集 - tvb電視劇「on call 36小時ii」主題曲,2019-08-22,96212
4fDRUT7ZwyDXrfFAAtdR6F,爭氣,2019-08-23,88107
6kDs1JAIhuuFOX1gcXb8Zm,說真的,2017-06-17,84257
6q6sGmvEQw8uYo1dnMMLst,pretty crazy,2019-04-15,76297
4ON13GBAvbLBE9NvJ0bvX7,天窗,2014-01-12,64505
3kyJUSmj8lkccGZqye5CUk,一種永遠,2019-01-30,59066
5Ai5UBFcf8SSigWRiIScvh,造就更好,2020-01-09,54412
7MSwrGiAf7gVSpqwyry6d6,記憶的味蕾 (國),2017-03-06,53802
70lvSUvM5AouTLslqCZfKu,天之驕女,2017-03-08,50867
7CGgrdRlito4Cu3DV6sneY,重生 (電影《解愁雜貨店》主題曲),2017-12-19,49177
0CZt1VGIieJgj2wv3mWSUn,第一百個我,2016-12-27,45300
6eLJJfdel8XFXlDW382tu9,搜神記,2019-08-22,43333
5JnZhlITbiOhgQyzYZMSU1,習慣失戀,2019-08-23,42939
4ND2IzfMXwg0rzNsFlLUd0,怯,2019-08-22,39033
0vG6VyHA4kKt793ErzQuB5,續集 - 《on call 36 小時 ii》 主題曲,2013-12-22,32807
1Oe2bfI1tfyuJwBtbwkCvF,明月 - 劇集 “包青天再起風雲” 主題曲,2019-08-08,30362
4OAKWd50cYab0QjAamT4ld,第一百個我 (國),2016-12-20,29436
1SecH2Py9fhjxpmADvZsPH,阿門,2019-08-22,25951
0oxYHAUj2nUNQvjxGoxFyl,fester skank,2015-04-25,7266865
45lL0dfpKJiu3rjxEihzKP,zwarte hoodie,2018-03-12,1344510
2VmxyaEAzJViPbtHnWgcLG,guap on my name,2020-05-29,28743
3y2M4HC1CwVP9GlEvTVTO3,game boy,2019-04-05,402964
25c4540CuSp80HqCjmobv2,dypt,2017-02-03,11319
0DER0KrYG5lgdQ1S3mP0pY,in de armen van een engel,2017-06-30,642432
4sLi1iBLpxac1IXckbyjSC,alleen,2016-02-05,47808
2HD7DoEe9FdtvGdAdQIv5W,"oh holy night - recorded at metropolis studios, london",2018-12-24,6128409
16qL4QnsTjnNNoChtGg01j,somebody special,2018-03-10,5634676
5IXlsGF0Q3eUuwkYQBOgLF,loyal to me,2018-08-10,316587
1LATNENlG0Cm05l7TfSTFT,is it really me you´re missing,2019-02-01,109457
0bOLcsauquzlMWdaONJPyx,afterhours,2019-05-10,22314
2aGMChlUetjLr6fr3cV97u,"cry me a river - recorded at metropolis studios, london",2018-09-11,9468
3JyzkbDuug9afMNMYOwGA8,the best you had,2017-10-17,5697
4mWMQsOktFMbvOIH1Tf67T,what it feels like,2016-07-08,2827
6JpA44skFrcFKWuVWD01Mk,todavia,2020-03-07,12759538
35J2nr0F47saNaZfx2cwxd,perdóname,2019-03-01,222337
0xq4ZTcmwBfkPGo4RRKmMe,gotta go,2019-01-16,6979893
7JCi89HGiURxFpr6NITY7q,snapping,2019-06-28,3397064
3As0OA5B06BxLfADvYyG8L,stay tonight,2020-04-28,1197666
5MwfxCtqMFGYp9Nc1BkTrS,wow thing,2018-10-01,259366
0vFKaaqXkeaaC2iGtKRGyt,my friend,2020-06-05,49646
6DIW7GJbuGZdHolRcPWprP,roller coaster,2018-01-26,35021
6wV0zmb3delVInoCiWdEdZ,chica,2019-06-25,4445
4HgsPAX3MmMgIT60hJ4W4U,秒針を噛む,2020-06-14,8378450
2pfu1oCILxjP2ijdX6PDuJ,勘冴えて悔しいわ,2019-06-16,2101547
6k90ibcH1z8Mx9684nfuLW,お勉強しといてよ,2020-05-20,1168807
2wrSQcRHBksoXNMn4lZNfv,ハゼ馳せる果てるまで,2019-10-29,931131
306etThf387MiZ39B6xvKB,ヒューマノイド,2018-11-13,101483
2FsxGw2SnW3Y3gCPzmdkHB,脳裏上のクラッカー,2019-10-29,97544
6cVHcHkGWD1bWGaN6E7nL3,こんなこと騒動,2019-10-15,94936
5oACPbDeeL3fgWDyngag4p,正義,2019-06-12,25829
7zJJ08UWogTWVrnikAcjeH,蹴っ飛ばした毛布,2019-10-08,25687
1LojHMUAEwkYewkIk9JPWD,眩しいdnaだけ,2019-06-12,15673
3Vd6MNEn1aLRvddvuNWYw1,サターン,2018-11-27,6145
33okDqzPPYo8vwC3Mc1pOr,sparks,2015-06-19,10509373
5c7tO3OhDBA4CUkdGoKkI2,all about you,2014-10-22,1979122
0FxnKrx0noMmQWusERQ2O7,my kind,2015-06-22,181845
0xQ0oEwkMxLcuHEWFc7qwX,chasing the sun,2015-08-02,1319
2KaV5aMiGitcVrZTNGFvmj,breathe in. breathe out.,2015-06-21,1314
5j5n2PCMEHELvwG6wHtsq7,little lies,2016-01-15,1132
7IqUmDJ2GjaOqrzDCXhrV5,ipagpatawad mo,2018-08-07,10724457
468iB1VWvEy9ln8M9zdde6,tayo na lang dalawa,2019-07-18,1931950
2QD387ZxhUxTJQYLe11w9D,i̇nceden i̇nceden,2017-11-11,8805160
0uVaFaqgT1vDQDEczS82P2,yine sev yine,2018-05-14,3145862
33N7Tk3omSqqdCXbpqwHzG,güç bende artık,2016-09-16,476941
0c8aLreSvtPSYeBrcGsuIU,vurkaç,2019-11-01,167632
2H8En6lNsFLJyneTOBSPKA,destur,2017-06-24,47025
0saD8jiOoLARwFHbiCRIUd,deli et beni,2017-07-20,13038
1yTJg3lyUPmwbnve82twH5,canela,2019-12-05,12494578
0RKglZdTQ7BLrs6vplb2qm,dibújame,2020-05-19,150281
1EiC5WKdNtKyXlSKbH6ZT9,these days,2014-12-31,9082878
1XuqhShERyGkjhYXJ94TxX,giants,2017-02-17,287432
24fQpRwKFkC3Fe8QtvvrNw,back for good - radio mix,2017-02-23,44992
3yZNKN3r1USoCVij9VDSh6,rule the world - radio edit,2017-01-05,39487
1hrsEHe39nYu1pJx0Nrxd7,shine,2016-07-21,32474
0NpauFjgcDRPwEzYgYqXcB,hey boy,2015-10-16,21687
